Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Path,Path67,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path67,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path67,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00037083333069234
Path,Path67,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00037083333074861
Path,Path67,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000370833330677556
Path,Path67,[Travelers],Run,Throughput,NumberEntered,Total,687
Path,Path67,[Travelers],Run,Throughput,NumberExited,Total,687
Path,Path68,[Travelers],Run,Content,NumberOnLink,Average,0.000213499857425965
Path,Path68,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path68,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path68,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000665277775127014
Path,Path68,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00066527777516967
Path,Path68,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000665277775112827
Path,Path68,[Travelers],Run,Throughput,NumberEntered,Total,629
Path,Path68,[Travelers],Run,Throughput,NumberExited,Total,629
Path,Path69,[Travelers],Run,Content,NumberOnLink,Average,0.000172896116780373
Path,Path69,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path69,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path69,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000751388888890314
Path,Path69,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000751388888943438
Path,Path69,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000751388888886595
Path,Path69,[Travelers],Run,Throughput,NumberEntered,Total,451
Path,Path69,[Travelers],Run,Throughput,NumberExited,Total,451
Path,Path7,[Travelers],Run,Content,NumberOnLink,Average,0.00576975623578801
Path,Path7,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path7,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path7,[Travelers],Run,FlowTime,TimeOnLink,Average,0.0033888888888656
Path,Path7,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00338888888893507
Path,Path7,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00338888888882138
Path,Path7,[Travelers],Run,Throughput,NumberEntered,Total,3337
Path,Path7,[Travelers],Run,Throughput,NumberExited,Total,3337
Path,Path70,[Travelers],Run,Content,NumberOnLink,Average,0.000125649801588176
Path,Path70,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path70,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path70,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000481944444447798
Path,Path70,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000481944444459259
Path,Path70,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000481944444430837
Path,Path70,[Travelers],Run,Throughput,NumberEntered,Total,511
Path,Path70,[Travelers],Run,Throughput,NumberExited,Total,511
Path,Path71,[Travelers],Run,Content,NumberOnLink,Average,0.000115841128119274
Path,Path71,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path71,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path71,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00045138888889419
Path,Path71,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000451388888905058
Path,Path71,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000451388888876636
Path,Path71,[Travelers],Run,Throughput,NumberEntered,Total,503
Path,Path71,[Travelers],Run,Throughput,NumberExited,Total,503
Path,Path72,[Travelers],Run,Content,NumberOnLink,Average,0.000183177437639888
Path,Path72,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path72,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path72,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000694444444437487
Path,Path72,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00069444444444855
Path,Path72,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000694444444434339
Path,Path72,[Travelers],Run,Throughput,NumberEntered,Total,517
Path,Path72,[Travelers],Run,Throughput,NumberExited,Total,517
Path,Path73,[Travelers],Run,Content,NumberOnLink,Average,0.000209009353129023
Path,Path73,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path73,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path73,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000908333330671586
Path,Path73,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000908333330698952
Path,Path73,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000908333330642108
Path,Path73,[Travelers],Run,Throughput,NumberEntered,Total,451
Path,Path73,[Travelers],Run,Throughput,NumberExited,Total,451
Path,Path74,[Travelers],Run,Content,NumberOnLink,Average,0.000177068451689826
Path,Path74,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path74,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path74,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000679166664015771
Path,Path74,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000679166664099284
Path,Path74,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000679166663985598
Path,Path74,[Travelers],Run,Throughput,NumberEntered,Total,511
Path,Path74,[Travelers],Run,Throughput,NumberExited,Total,511
Path,Path75,[Travelers],Run,Content,NumberOnLink,Average,0.000167880526528914
Path,Path75,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path75,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path75,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000654166664009288
Path,Path75,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000654166664048716
Path,Path75,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000654166663991873
Path,Path75,[Travelers],Run,Throughput,NumberEntered,Total,503
Path,Path75,[Travelers],Run,Throughput,NumberExited,Total,503
Path,Path76,[Travelers],Run,Content,NumberOnLink,Average,0.000226407312223562
Path,Path76,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path76,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path76,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000858333330673464
Path,Path76,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000858333330711503
Path,Path76,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000858333330654659
Path,Path76,[Travelers],Run,Throughput,NumberEntered,Total,517
Path,Path76,[Travelers],Run,Throughput,NumberExited,Total,517
Path,Path77,[Travelers],Run,Content,NumberOnLink,Average,0.00023103174603069
Path,Path77,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path77,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path77,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000690277777774623
Path,Path77,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000690277777778192
Path,Path77,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000690277777721349
Path,Path77,[Travelers],Run,Throughput,NumberEntered,Total,656
Path,Path77,[Travelers],Run,Throughput,NumberExited,Total,656
Path,Path78,[Travelers],Run,Content,NumberOnLink,Average,0.000144734268706422
Path,Path78,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path78,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path78,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000429166666663521
Path,Path78,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000429166666666703
Path,Path78,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00042916666666315
Path,Path78,[Travelers],Run,Throughput,NumberEntered,Total,661
Path,Path78,[Travelers],Run,Throughput,NumberExited,Total,661
Path,Path79,[Travelers],Run,Content,NumberOnLink,Average,0.00019980158730279
Path,Path79,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path79,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path79,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000588888888892433
Path,Path79,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000588888888898964
Path,Path79,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000588888888842121
Path,Path79,[Travelers],Run,Throughput,NumberEntered,Total,665
Path,Path79,[Travelers],Run,Throughput,NumberExited,Total,665
Path,Path8,[Travelers],Run,Content,NumberOnLink,Average,0.0140344104308514
Path,Path8,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path8,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path8,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00411111111111476
Path,Path8,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00411111111111495
Path,Path8,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00411111111110785
Path,Path8,[Travelers],Run,Throughput,NumberEntered,Total,6691
Path,Path8,[Travelers],Run,Throughput,NumberExited,Total,6691
Path,Path80,[Travelers],Run,Content,NumberOnLink,Average,0.000241258503402246
Path,Path80,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path80,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path80,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00072083333333598
Path,Path80,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000720833333389237
Path,Path80,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000720833333332394
Path,Path80,[Travelers],Run,Throughput,NumberEntered,Total,656
Path,Path80,[Travelers],Run,Throughput,NumberExited,Total,656
Path,Path81,[Travelers],Run,Content,NumberOnLink,Average,0.000272606292518459
Path,Path81,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path81,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path81,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000808333333337639
Path,Path81,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000808333333338851
Path,Path81,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000808333333331746
Path,Path81,[Travelers],Run,Throughput,NumberEntered,Total,661
Path,Path81,[Travelers],Run,Throughput,NumberExited,Total,661
Path,Path82,[Travelers],Run,Content,NumberOnLink,Average,0.000385466269844029
Path,Path82,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path82,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path82,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00113611111111924
Path,Path82,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00113611111112277
Path,Path82,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00113611111110856
Path,Path82,[Travelers],Run,Throughput,NumberEntered,Total,665
Path,Path82,[Travelers],Run,Throughput,NumberExited,Total,665
Path,Path83,[Travelers],Run,Content,NumberOnLink,Average,0.000411394557826355
Path,Path83,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path83,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path83,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00122916666667631
Path,Path83,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00122916666668971
Path,Path83,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00122916666666129
Path,Path83,[Travelers],Run,Throughput,NumberEntered,Total,656
Path,Path83,[Travelers],Run,Throughput,NumberExited,Total,656
Path,Path84,[Travelers],Run,Content,NumberOnLink,Average,0.000344739229023918
Path,Path84,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path84,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path84,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00102222222221918
Path,Path84,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00102222222222537
Path,Path84,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00102222222221826
Path,Path84,[Travelers],Run,Throughput,NumberEntered,Total,661
Path,Path84,[Travelers],Run,Throughput,NumberExited,Total,661
Path,Path85,[Travelers],Run,Content,NumberOnLink,Average,0.000354365079366536
Path,Path85,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path85,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path85,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00104444444444874
Path,Path85,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00104444444446017
Path,Path85,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00104444444443175
Path,Path85,[Travelers],Run,Throughput,NumberEntered,Total,665
Path,Path85,[Travelers],Run,Throughput,NumberExited,Total,665
Path,Path86,[Travelers],Run,Content,NumberOnLink,Average,0.000831451247162299
Path,Path86,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path86,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path86,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000822222222219024
Path,Path86,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000822222222268465
Path,Path86,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000822222222211622
Path,Path86,[Travelers],Run,Throughput,NumberEntered,Total,1982
Path,Path86,[Travelers],Run,Throughput,NumberExited,Total,1982
Path,Path88,[Travelers],Run,Content,NumberOnLink,Average,0.00208424603172499
Path,Path88,[Travelers],Run,Content,NumberOnLink,Maximum,4
Path,Path88,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path88,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00103055555554515
Path,Path88,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00103055555555898
Path,Path88,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00103055555553055
Path,Path88,[Travelers],Run,Throughput,NumberEntered,Total,3964
Path,Path88,[Travelers],Run,Throughput,NumberExited,Total,3964
Path,Path89,[Travelers],Run,Content,NumberOnLink,Average,0.00199576388888927
Path,Path89,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path89,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path89,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00197361111111149
Path,Path89,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.0019736111111115
Path,Path89,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00197361111111105
Path,Path89,[Travelers],Run,Throughput,NumberEntered,Total,1982
Path,Path89,[Travelers],Run,Throughput,NumberExited,Total,1982
Path,Path9,[Travelers],Run,Content,NumberOnLink,Average,0.00047239937632651
Path,Path9,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path9,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path9,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000276388888835809
Path,Path9,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000276388888892143
Path,Path9,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000276388888778456
Path,Path9,[Travelers],Run,Throughput,NumberEntered,Total,3350
Path,Path9,[Travelers],Run,Throughput,NumberExited,Total,3350
Server,BP_Cure_1,[Resource],Run,Capacity,ScheduledUtilization,Percent,13.6044308000923
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsAllocated,Total,13277
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsScheduled,Average,50
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsScheduled,Maximum,50
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsScheduled,Minimum,50
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsUtilized,Average,6.80221540004614
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsUtilized,Maximum,50
Server,BP_Cure_1,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeProcessing,Average,7.47089000635922
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,40
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeProcessing,Percent,15.2467142986923
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeProcessing,Total,298.835600254369
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeStarved,Average,40.5162048718447
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeStarved,Occurrences,41
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeStarved,Percent,84.7532857013077
Server,BP_Cure_1,[Resource],Run,ResourceState,TimeStarved,Total,1661.16439974563
Server,BP_Cure_1,InputBuffer,Run,Content,NumberInStation,Average,11.2345339885678
Server,BP_Cure_1,InputBuffer,Run,Content,NumberInStation,Maximum,220
Server,BP_Cure_1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,BP_Cure_1,InputBuffer,Run,HoldingTime,TimeInStation,Average,1.65848358948502
Server,BP_Cure_1,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,4.32215372308542
Server,BP_Cure_1,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,BP_Cure_1,InputBuffer,Run,Throughput,NumberEntered,Total,13277
Server,BP_Cure_1,InputBuffer,Run,Throughput,NumberExited,Total,13277
Server,BP_Cure_1,OutputBuffer,Run,Content,NumberInStation,Average,1.30120883597909
Server,BP_Cure_1,OutputBuffer,Run,Content,NumberInStation,Maximum,36
Server,BP_Cure_1,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Server,BP_Cure_1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.192089276080376
Server,BP_Cure_1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.586485538743836
Server,BP_Cure_1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00821127332665128
Server,BP_Cure_1,OutputBuffer,Run,Throughput,NumberEntered,Total,13277
Server,BP_Cure_1,OutputBuffer,Run,Throughput,NumberExited,Total,13277
Server,BP_Cure_1,Processing,Run,Content,NumberInStation,Average,6.80221540004614
Server,BP_Cure_1,Processing,Run,Content,NumberInStation,Maximum,50
Server,BP_Cure_1,Processing,Run,Content,NumberInStation,Minimum,0
Server,BP_Cure_1,Processing,Run,HoldingTime,TimeInStation,Average,1.00416827476768
Server,BP_Cure_1,Processing,Run,HoldingTime,TimeInStation,Maximum,1.00498150400199
Server,BP_Cure_1,Processing,Run,HoldingTime,TimeInStation,Minimum,1.00333941482171
Server,BP_Cure_1,Processing,Run,Throughput,NumberEntered,Total,13277
Server,BP_Cure_1,Processing,Run,Throughput,NumberExited,Total,13277
Server,BP_Cut_1,[Resource],Run,Capacity,ScheduledUtilization,Percent,26.3470919985739
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsAllocated,Total,13277
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsUtilized,Average,0.0564580542826583
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Server,BP_Cut_1,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeProcessing,Average,1.45602350518435
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,76
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeProcessing,Percent,5.64580542826583
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeProcessing,Total,110.65778639401
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeStarved,Average,2.14820981670826
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeStarved,Occurrences,144
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeStarved,Percent,15.7827660003056
Server,BP_Cut_1,[Resource],Run,ResourceState,TimeStarved,Total,309.34221360599
Server,BP_Cut_1,InputBuffer,Run,Content,NumberInStation,Average,11.7841170258389
Server,BP_Cut_1,InputBuffer,Run,Content,NumberInStation,Maximum,350
Server,BP_Cut_1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Server,BP_Cut_1,InputBuffer,Run,HoldingTime,TimeInStation,Average,1.73961507649644
Server,BP_Cut_1,InputBuffer,Run,HoldingTime,TimeInStation,Maximum,3.92654908135057
Server,BP_Cut_1,InputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Server,BP_Cut_1,InputBuffer,Run,Throughput,NumberEntered,Total,13277
Server,BP_Cut_1,InputBuffer,Run,Throughput,NumberExited,Total,13277
Server,BP_Cut_1,OutputBuffer,Run,Content,NumberInStation,Average,0.0221006324999598
Server,BP_Cut_1,OutputBuffer,Run,Content,NumberInStation,Maximum,5
Server,BP_Cut_1,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Server,BP_Cut_1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.00326257736686911
Server,BP_Cut_1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.0407130395707884
Server,BP_Cut_1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00323252337983604
Server,BP_Cut_1,OutputBuffer,Run,Throughput,NumberEntered,Total,13277
Server,BP_Cut_1,OutputBuffer,Run,Throughput,NumberExited,Total,13277
Server,BP_Cut_1,Processing,Run,Content,NumberInStation,Average,0.0697233604051073
Server,BP_Cut_1,Processing,Run,Content,NumberInStation,Maximum,1
Server,BP_Cut_1,Processing,Run,Content,NumberInStation,Minimum,0
Server,BP_Cut_1,Processing,Run,HoldingTime,TimeInStation,Average,0.0102928211489049
